รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
1096,คณะสถาปัตยกรรมศาสตร์และการผังเมือง สาขาวิชาการออกแบบพัฒนาชุมชนเมือง (หลักสูตรนานาชาติ),มหาวิทยาลัยธรรมศาสตร์,32,15,13,"16,144.5000","10,524.0000","13,395.1615","1,452.1973"
1097,คณะสาธารณสุขศาสตร์,มหาวิทยาลัยธรรมศาสตร์,345,120,120,"18,368.0000","15,217.8000","16,463.3960",714.4501
1098,คณะสาธารณสุขศาสตร์ มธ.ศูนย์ลำปาง หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาอนามัยชุมชน,มหาวิทยาลัยธรรมศาสตร์,70,25,25,"15,281.0000","13,399.8000","14,167.0360",558.7102
1099,คณะสาธารณสุขศาสตร์ มธ.ศูนย์ลำปาง หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาอาชีวอนามัยและความปลอดภัย,มหาวิทยาลัยธรรมศาสตร์,90,40,40,"15,858.9000","12,587.5000","13,901.1550",798.2789
1100,คณะสาธารณสุขศาสตร์ มธ.ศูนย์ลำปาง หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาอนามัยสิ่งแวดล้อม,มหาวิทยาลัยธรรมศาสตร์,102,75,51,"15,433.0000","10,241.4000","12,648.5671","1,206.5377"
1101,คณะเภสัชศาสตร์,มหาวิทยาลัยธรรมศาสตร์,278,50,50,"19,633.1000","18,138.4000","18,709.7204",376.7887
1102,คณะวิทยาการเรียนรู้และศึกษาศาสตร์ สาขาวิชาวิทยาการเรียนรู้,มหาวิทยาลัยธรรมศาสตร์,138,50,50,"20,973.0000","17,381.5000","18,650.8580",935.4532
1103,สถาบันเทคโนโลยีนานาชาติสิรินธร (SIIT) หลักสูตรนานาชาติ หลักสูตรวิศวกรรมศาสตรบัณฑิต ฯลฯ,มหาวิทยาลัยธรรมศาสตร์,81,50,37,"20,203.0000","11,868.3000","15,410.4516","1,998.5759"
1104,สถาบันเทคโนโลยีนานาชาติสิรินธร (SIIT) หลักสูตรนานาชาติ หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์,มหาวิทยาลัยธรรมศาสตร์,46,20,20,"17,149.0000","7,718.8000","14,078.8050","1,939.2919"
1105,สถาบันเทคโนโลยีนานาชาติสิรินธร (SIIT) หลักสูตรนานาชาติ หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีสารสนเทศ,มหาวิทยาลัยธรรมศาสตร์,74,15,15,"17,985.0000","16,132.0000","16,760.3933",486.2333
1106,สถาบันเทคโนโลยีนานาชาติสิรินธร (SIIT) หลักสูตรนานาชาติ หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีการจัดการ สาขาวิชาการจัดการวิศวกรรม,มหาวิทยาลัยธรรมศาสตร์,62,35,34,"19,833.0000","10,077.9000","15,547.4882","2,391.3972"
1107,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาสหวิทยาการสังคมศาสตร์ พื้นฐานศิลปศาสตร์ รูปแบบที่ 1,มหาวิทยาลัยธรรมศาสตร์,352,150,150,"19,246.0000","9,868.5000","14,976.8907","1,829.4463"
1108,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษพื้นฐานวิทยาศาสตร์,มหาวิทยาลัยธรรมศาสตร์,83,60,45,"16,284.5000","7,467.9000","13,665.2453","1,652.3085"
1109,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานศิลปศาสตร์ รูปแบบที่ 2 เลือกสอบภาษาฝรั่งเศส,มหาวิทยาลัยธรรมศาสตร์,46,90,22,"16,370.4000","12,246.3000","14,126.1682","1,181.2928"
1110,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานศิลปศาสตร์ รูปแบบที่ 2 เลือกสอบภาษาเยอรมัน,มหาวิทยาลัยธรรมศาสตร์,14,0,5,"15,086.1000","12,915.3000","13,854.7200",869.6499
1111,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานศิลปศาสตร์ รูปแบบที่ 2 เลือกสอบภาษาญี่ปุ่น,มหาวิทยาลัยธรรมศาสตร์,32,0,14,"16,117.8000","12,441.3000","14,088.1714","1,149.0518"
1112,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานศิลปศาสตร์ รูปแบบที่ 2 เลือกสอบภาษาจีน,มหาวิทยาลัยธรรมศาสตร์,56,0,25,"17,130.9000","12,509.4000","14,329.6080","1,290.4714"
1113,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานศิลปศาสตร์ รูปแบบที่ 2 เลือกสอบภาษาอาหรับ,มหาวิทยาลัยธรรมศาสตร์,4,0,3,"15,643.5000","12,419.1000","14,092.3000","1,615.6583"
1114,วิทยาลัยสหวิทยาการ มธ.ศูนย์ลำปาง สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานศิลปศาสตร์ รูปแบบที่ 2 เลือกสอบภาษาบาลี,มหาวิทยาลัยธรรมศาสตร์,50,0,21,"16,735.5000","12,412.2000","14,104.3286","1,314.6002"
1115,วิทยาลัยสหวิทยาการ มธ.ท่าพระจันทร์ สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานวิทยาศาสตร์,มหาวิทยาลัยธรรมศาสตร์,102,30,30,"20,329.0000","16,605.0000","17,518.8467",797.3354
1116,วิทยาลัยสหวิทยาการ มธ.ท่าพระจันทร์ สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์ ภาคพิเศษ พื้นฐานศิลปศาสตร์ รูปแบบที่ 2 เลือกสอบภาษาฝรั่งเศส,มหาวิทยาลัยธรรมศาสตร์,59,40,12,"19,358.4000","17,329.5000","18,015.6000",656.2336
