รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
1044,คณะสหเวชศาสตร์ หลักสูตรทัศนมาตรศาสตรบัณฑิต,มหาวิทยาลัยนเรศวร,81,30,30,"19,956.5000","16,365.3000","17,167.0533",841.5390
1045,คณะสาธารณสุขศาสตร์ หลักสูตรสาธารณสุขศาสตรบัณฑิต,มหาวิทยาลัยนเรศวร,439,51,51,"18,790.4500","15,743.1500","16,328.6598",527.4272
1046,คณะสาธารณสุขศาสตร์ หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอนามัยสิ่งแวดล้อม,มหาวิทยาลัยนเรศวร,233,28,28,"16,372.7500","15,555.3000","15,846.1750",273.3486
1047,คณะสาธารณสุขศาสตร์ หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอาชีวอนามัยและความปลอดภัย,มหาวิทยาลัยนเรศวร,154,33,33,"17,485.0000","14,994.8500","15,701.0015",508.8427
1048,คณะสาธารณสุขศาสตร์ หลักสูตรการแพทย์แผนไทยประยุกต์บัณฑิต,มหาวิทยาลัยนเรศวร,423,28,28,"18,151.1000","15,448.4000","16,282.2643",746.5206
1049,คณะนิติศาสตร์ หลักสูตรนิติศาสตรบัณฑิต,มหาวิทยาลัยนเรศวร,606,200,200,"22,570.9000","15,984.5500","17,620.9105","1,158.4179"
1050,คณะมนุษยศาสตร์ หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาพม่าศึกษา,มหาวิทยาลัยนเรศวร,240,18,18,"19,039.7500","16,412.4500","17,211.0444",733.4727
1051,คณะมนุษยศาสตร์ หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาจีน,มหาวิทยาลัยนเรศวร,83,24,24,"16,883.5500","14,012.8500","15,107.3417",918.4888
1052,คณะมนุษยศาสตร์ หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาญี่ปุ่น,มหาวิทยาลัยนเรศวร,134,18,18,"20,452.9500","17,591.0000","18,514.3444",841.4386
1053,คณะมนุษยศาสตร์ หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทย,มหาวิทยาลัยนเรศวร,147,25,25,"19,182.9500","16,774.6500","17,513.7780",535.6621
1054,คณะมนุษยศาสตร์ หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาฝรั่งเศส,มหาวิทยาลัยนเรศวร,82,33,33,"17,143.4000","12,191.6000","13,981.9273","1,197.3206"
1055,คณะมนุษยศาสตร์ หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ,มหาวิทยาลัยนเรศวร,413,48,48,"22,035.2000","18,985.4000","19,785.6958",674.9543
1056,คณะมนุษยศาสตร์ หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาเกาหลี,มหาวิทยาลัยนเรศวร,154,24,24,"22,594.4500","17,932.0000","18,756.6125","1,077.7999"
1057,คณะบริหารธุรกิจ เศรษฐศาสตร์ฯ หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการประชาสัมพันธ์ (รูปแบบที่ 1),มหาวิทยาลัยนเรศวร,100,28,28,"15,643.9000","11,535.2000","12,807.7268","1,162.4361"
1058,คณะบริหารธุรกิจ เศรษฐศาสตร์ฯ หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการประชาสัมพันธ์ (รูปแบบที่ 2),มหาวิทยาลัยนเรศวร,194,28,28,"17,164.1500","15,459.8500","16,070.8339",511.0896
1059,คณะบริหารธุรกิจ เศรษฐศาสตร์ฯ หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการสื่อสารมวลชน (รูปแบบที่ 1),มหาวิทยาลัยนเรศวร,122,17,17,"15,784.6500","13,119.0500","13,911.7500",860.1050
1060,คณะบริหารธุรกิจ เศรษฐศาสตร์ฯ หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการสื่อสารมวลชน (รูปแบบที่ 2),มหาวิทยาลัยนเรศวร,199,18,18,"17,716.3000","16,639.8500","17,139.3056",397.0303
1061,คณะบริหารธุรกิจ เศรษฐศาสตร์ฯ หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาสารสนเทศเพื่อการสื่อสาร (รูปแบบที่ 1),มหาวิทยาลัยนเรศวร,78,15,15,"15,907.5500","12,360.8000","13,247.5400","1,006.7118"
1062,คณะบริหารธุรกิจ เศรษฐศาสตร์ฯ หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาสารสนเทศเพื่อการสื่อสาร (รูปแบบที่ 2),มหาวิทยาลัยนเรศวร,166,15,15,"19,306.7000","15,951.2000","16,692.3733",830.4472
1063,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการท่องเที่ยว,มหาวิทยาลัยนเรศวร,385,75,75,"19,298.2000","16,029.5000","17,083.5060",768.6814
1064,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจ,มหาวิทยาลัยนเรศวร,534,58,58,"15,978.2000","13,787.4000","14,330.4690",447.8963
1065,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาคอมพิวเตอร์ธุรกิจ,มหาวิทยาลัยนเรศวร,220,36,36,"15,503.0500","12,881.5000","13,637.5389",662.2675
1066,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการเงินและการธนาคาร,มหาวิทยาลัยนเรศวร,382,48,48,"17,696.3000","14,422.0500","15,021.9948",638.1034
1067,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร หลักสูตรบัญชีบัณฑิต,มหาวิทยาลัยนเรศวร,454,90,90,"18,360.0000","14,990.9000","15,778.3244",624.3549
1068,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร หลักสูตรเศรษฐศาสตรบัณฑิต,มหาวิทยาลัยนเรศวร,231,59,59,"16,430.5500","13,523.2000","14,302.0331",627.1809
1069,คณะศึกษาศาสตร์ หลักสูตรการศึกษาบัณฑิต สาขาวิชาคอมพิวเตอร์ศึกษา (หลักสูตร 5 ปี),มหาวิทยาลัยนเรศวร,195,28,28,"18,592.4500","16,837.2000","17,621.7911",477.9422
