รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
0364,คณะวิศวกรรมศาสตร์ศรีราชา สาขาวิชาวิศวกรรมโยธา วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,132,40,40,15884.6500,13781.9000,14618.2013,593.5231
0365,คณะวิศวกรรมศาสตร์ศรีราชา สาขาวิชาวิศวกรรมเครื่องกลและระบบการผลิต (ภาคพิเศษ) วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,105,60,50,14704.6500,10433.9000,13056.7512,966.0735
0366,คณะเศรษฐศาสตร์ ศรีราชา สาขาวิชาเศรษฐศาสตร์,มหาวิทยาลัยเกษตรศาสตร์,632,200,200,18248.0000,14216.3000,15290.5948,745.1719
0367,คณะเศรษฐศาสตร์ ศรีราชา สาขาวิชาเศรษฐศาสตร์ (ภาคพิเศษ),มหาวิทยาลัยเกษตรศาสตร์,319,150,150,15187.6000,11826.4000,13252.7135,727.2987
0368,คณะพาณิชยนาวีนานาชาติ สาขาวิชาวิศวกรรมต่อเรือและเครื่องกลเรือ วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,109,40,40,17346.5000,12767.7500,14091.5215,1161.4922
0369,คณะพาณิชยนาวีนานาชาติ สาขาวิชาวิทยาศาสตร์การเดินเรือ วิทยาเขตศรีราชา **,มหาวิทยาลัยเกษตรศาสตร์,92,40,40,17101.3000,12777.3000,14277.1075,1111.4561
0370,คณะพาณิชยนาวีนานาชาติ สาขาวิชาการขนส่งทางทะเล วิทยาเขตศรีราชา,มหาวิทยาลัยเกษตรศาสตร์,85,40,40,16799.0000,12558.0000,13902.2785,1004.9344
0371,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมเครื่องกลและการผลิต วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,79,80,22,13334.4500,09324.2500,11614.6932,1163.9780
0372,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมอุตสาหการ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,9,40,2,11580.4000,10059.7000,10820.0500,1075.2973
0373,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมไฟฟ้า วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,153,40,40,14196.2000,09701.4500,11508.5180,1154.4363
0374,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมคอมพิวเตอร์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,25,40,5,13817.4500,09758.3500,11440.3100,1841.9359
0375,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมโยธา วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,169,60,50,14592.2000,09427.3000,11557.7720,1240.6725
0376,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาเทคโนโลยีสารสนเทศ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,9,50,2,11534.4000,09913.2000,10723.8000,1146.3615
0377,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาเคมีประยุกต์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,30,40,10,13257.0000,11006.2000,11952.8900,612.9981
0378,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิทยาการคอมพิวเตอร์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,36,50,7,11871.0000,08792.0000,10156.2571,1025.8925
0379,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมไฟฟ้า (ภาคพิเศษ) วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,7,40,1,13005.5000,13005.5000,13005.5000,0.0000
0380,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาวิศวกรรมโยธา (ภาคพิเศษ) วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,6,40,0
0381,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์ สาขาวิชาคณิตศาสตร์ประยุกต์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,2,40,1,12145.6000,12145.6000,12145.6000,0.0000
0382,คณะทรัพยากรธรรมชาติและอุตสาหกรรมเกษตร สาขาวิชาเทคโนโลยีการอาหาร วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,42,60,13,14325.0000,08593.5000,11418.7769,1508.6123
0383,คณะทรัพยากรธรรมชาติและอุตสาหกรรมเกษตร สาขาวิชาอาหารปลอดภัยและโภชนาการ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,18,60,10,13205.5000,07977.6000,10818.5100,1368.9204
0384,คณะทรัพยากรธรรมชาติและอุตสาหกรรมเกษตร สาขาวิชาทรัพยากรเกษตร วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,26,60,12,12144.3000,08997.8000,10622.6667,932.3932
0385,คณะทรัพยากรธรรมชาติและอุตสาหกรรมเกษตร สาขาวิชาทรัพยากรเกษตรและการจัดการการผลิต วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,5,60,1,10351.0000,10351.0000,10351.0000,0.0000
0386,คณะทรัพยากรธรรมชาติและอุตสาหกรรมเกษตร สาขาวิชาประมง (เพาะเลี้ยงสัตว์น้ำ) วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,12,60,4,11372.4000,09197.7000,10492.5500,987.2219
0387,คณะทรัพยากรธรรมชาติและอุตสาหกรรมเกษตร สาขาวิชาสัตวศาสตร์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,39,60,11,12526.7000,09597.7000,11170.7091,978.0819
0388,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชาการจัดการ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,113,80,46,14023.6000,07229.7000,10917.5609,1600.7595
0389,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชาการบัญชี วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,222,80,80,17067.0000,10802.5000,13073.6235,1434.7821
0390,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชาการตลาด วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,63,80,23,14734.6000,08617.9000,11664.0565,1634.8393
0391,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชาการจัดการโรงแรมและท่องเที่ยว วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,122,80,56,18400.0000,08721.5000,13893.3364,1703.8872
0392,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชาภาษาอังกฤษ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,160,50,50,18717.0000,14008.0000,16069.2592,1050.5817
0393,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชาการเงิน วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,102,50,23,13813.1000,08656.9000,10685.3652,1330.1351
0394,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชานิติศาสตร์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,44,80,12,15552.0000,07302.0000,10847.1667,3026.4002
0395,คณะศิลปศาสตร์และวิทยาการจัดการ สาขาวิชารัฐประศาสนศาสตร์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,16,80,4,15947.0000,08415.8400,13030.5850,3235.8410
0396,คณะสาธารณสุขศาสตร์ สาขาวิชาสาธารณสุขศาสตร์ วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,133,30,30,15762.0000,13780.6000,14636.6673,578.1283
0397,คณะสาธารณสุขศาสตร์ สาขาวิชาอนามัยสิ่งแวดล้อม วิทยาเขตฯ สกลนคร,มหาวิทยาลัยเกษตรศาสตร์,114,30,30,14319.8000,11808.8000,12817.3667,707.3787
0398,โครงการจัดตั้งวิทยาเขตสุพรรณบุรี สาขาวิชาการจัดการโรงแรมและท่องเที่ยว ภาคพิเศษ,มหาวิทยาลัยเกษตรศาสตร์,44,100,31,16957.0000,06772.0000,12540.8710,2627.0181
4192,คณะศิลปศาสตร์และวิทยาศาสตร์ สาขาวิชาภาษาอังกฤษเพื่ออุตสาหกรรมบริการ วิทยาเขตกำแพงแสน,มหาวิทยาลัยเกษตรศาสตร์,174,100,100,20117.0000,15044.5000,17133.6270,1296.5282
